Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Population density (people per sq. km of land area),EN.POP.DNST,China,CHN,134.492481002789,135.473048750848,136.383779609948,137.235919250104,138.053436689892,138.867766063821,139.645342881819,140.376588050196,141.097705219827,141.801244134798,142.487743405,143.268509836432,144.243669001474,145.207643927049,146.125816729087,146.977949259981,147.822641376791,148.720043543977,149.417194545073,149.948179684945,150.305542803154,150.439753691066,..
Population density (people per sq. km of land area),EN.POP.DNST,Colombia,COL,35.3448715637675,35.9061514195584,36.4615141955836,37.0055763857593,37.537871113114,38.0540243352862,38.5515187021181,39.0325209553853,39.4910437133844,39.9404389364579,40.3930671473637,40.8372230734565,41.2640081117621,41.6745651194232,42.0711554754394,42.4693357368184,42.9256016223524,43.5796944569626,44.4136647138351,45.2342550698513,45.9041568273997,46.4322325371789,..
Population density (people per sq. km of land area),EN.POP.DNST,Comoros,COM,288.4245029554,294.326168726491,300.401397098334,306.356797420742,312.280494357872,318.475550779151,324.910263299301,331.487909725954,338.242880171951,345.240730789898,352.511552928533,360.059645351961,367.841483073616,375.815690488984,383.993551853842,392.378291241268,400.984416980118,409.27673293928,417.148307361634,425.032778076303,433.189682966147,441.496507254164,..
Population density (people per sq. km of land area),EN.POP.DNST,"Congo, Dem. Rep.",COD,21.4447484616572,22.1021402262853,22.7882362541629,23.4691069892592,24.1792668886879,24.9444198407622,25.7522463112856,26.5937769347831,27.4584698176044,28.34971967976,29.2853077788315,30.2835266094705,31.3172933989105,32.4033528153327,33.5394402417238,34.6957076376789,35.9193564323681,37.177509538828,38.4143953596083,39.658097527624,40.9577045058556,42.2990750093734,..
Population density (people per sq. km of land area),EN.POP.DNST,"Congo, Rep.",COG,9.17724743777452,9.52884626647145,9.75448901903368,10.0282664714495,10.3748521229868,10.755019033675,11.16639238653,11.5851508052709,11.9754084919473,12.4662664714495,12.9952679355783,13.4237657393851,13.8016310395315,14.1378213762811,14.4798272327965,14.8298272327965,15.1883572474378,15.5559004392387,15.932831625183,16.312541727672,16.6974348462665,17.0887437774524,..
Population density (people per sq. km of land area),EN.POP.DNST,Costa Rica,CRI,77.9317077947513,79.3815511163337,80.7407559733647,82.033098315707,83.2902467685076,84.5257931844888,85.7456325891109,86.9568938503721,88.169232275754,89.3679396788093,90.5258911084998,91.6554249902076,92.7652369761065,93.8412651782217,94.8744222483353,95.8723462593028,96.8508617312965,97.8034077555817,98.7217783000392,99.57955346651,100.33499804152,100.939228358794,..
Population density (people per sq. km of land area),EN.POP.DNST,Cote d'Ivoire,CIV,52.8291509433962,54.2310314465409,55.6097389937107,56.9699716981132,58.3173050314465,59.6547641509434,60.9876006289308,62.3198113207547,63.6617893081761,65.0244088050314,66.4152264150943,67.8079056603774,69.2160754716981,70.6580754716981,72.3130660377359,74.2035880503145,76.143465408805,78.1384150943396,80.1697735849057,82.2250031446541,84.3138050314465,86.4095880503145,..
Population density (people per sq. km of land area),EN.POP.DNST,Croatia,HRV,79.9166905136643,76.9001645442839,76.9454499928459,76.8958437567007,76.9173039811307,77.0163855335573,77.0345043242084,77.0176720749053,77.0085233364306,76.927685655064,76.7533950396684,76.4888499749839,76.2554141948395,76.0433314273461,75.7342041312272,75.1126438424702,74.5898970766922,73.6997176756486,73.0441533843185,72.6405010363805,72.3316654753395,69.3173695496783,..
Population density (people per sq. km of land area),EN.POP.DNST,Cuba,CUB,103.405875232775,103.716266294227,104.991549957703,105.25579887218,105.490968893901,105.65683953401,105.803157004604,105.880186020293,105.943338970312,106.005120255543,106.073064637354,105.730795504524,106.04215698225,108.631539052005,108.940838300327,108.93269932757,109.015878508266,109.213921001927,109.135298651252,109.024055876686,108.869922928709,108.44289017341,..
Population density (people per sq. km of land area),EN.POP.DNST,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,339.709459459459,342.540540540541,346.445945945946,351.146396396396,355.810810810811,359.603603603604,360.754504504504,358.864864864865,354.596846846847,348.97972972973,343.173423423423,..
